CodeSite_SamplingOperations_x,Date_SamplingOperation,IBD,IBD_EQR,IBD_EQR_Status,Longitude_Lambert93,Latitude_Lambert93,Watershed,HERlvl1Name,Streamsize
S05150000,2007-08-07,20.0,1.0,High,739575.0,6359470.0,Adour-Garonne,GRANDS CAUSSES,M
S05150000,2008-07-30,20.0,1.0,High,739575.0,6359470.0,Adour-Garonne,GRANDS CAUSSES,M
S05150000,2009-07-01,20.0,1.0,High,739575.0,6359470.0,Adour-Garonne,GRANDS CAUSSES,M
S05150000,2010-08-12,18.7,1.0,High,739575.0,6359470.0,Adour-Garonne,GRANDS CAUSSES,M
S05150000,2011-07-22,20.0,1.0,High,739575.0,6359470.0,Adour-Garonne,GRANDS CAUSSES,M
S05150000,2012-07-20,20.0,1.0,High,739575.0,6359470.0,Adour-Garonne,GRANDS CAUSSES,M
S05150000,2013-09-02,19.7,1.0,High,739575.0,6359470.0,Adour-Garonne,GRANDS CAUSSES,M
S05150000,2014-07-25,19.4,1.0,High,739575.0,6359470.0,Adour-Garonne,GRANDS CAUSSES,M
S05150000,2015-08-31,20.0,1.0,High,739575.0,6359470.0,Adour-Garonne,GRANDS CAUSSES,M
S05150000,2016-08-17,19.5,1.0,High,739575.0,6359470.0,Adour-Garonne,GRANDS CAUSSES,M
S05150000,2017-08-17,19.566666666666666,1.0,High,739575.0,6359470.0,Adour-Garonne,GRANDS CAUSSES,M
S05150000,2018-08-08,19.633333333333333,1.0,High,739575.0,6359470.0,Adour-Garonne,GRANDS CAUSSES,M
S05150000,2019-08-19,19.7,1.0,High,739575.0,6359470.0,Adour-Garonne,GRANDS CAUSSES,M
S05150000,2020-08-12,20.0,1.0,High,739575.0,6359470.0,Adour-Garonne,GRANDS CAUSSES,M
S05150000,2021-07-13,20.0,1.0,High,739575.0,6359470.0,Adour-Garonne,GRANDS CAUSSES,M
S05150000,2022-08-09,20.0,1.0,High,739575.0,6359470.0,Adour-Garonne,GRANDS CAUSSES,M
S05150400,2010-09-01,19.4,1.0,High,741720.0,6362630.0,Adour-Garonne,GRANDS CAUSSES,M
S05150400,2012-09-06,19.7,1.0,High,741720.0,6362630.0,Adour-Garonne,GRANDS CAUSSES,M
S05150400,2015-09-03,20.0,1.0,High,741720.0,6362630.0,Adour-Garonne,GRANDS CAUSSES,M
S05150400,2016-09-08,19.45,1.0,High,741720.0,6362630.0,Adour-Garonne,GRANDS CAUSSES,M
S05150400,2018-08-23,18.9,1.0,High,741720.0,6362630.0,Adour-Garonne,GRANDS CAUSSES,M
S05150400,2020-09-02,20.0,1.0,High,741720.0,6362630.0,Adour-Garonne,GRANDS CAUSSES,M
S05150400,2022-08-30,19.0,1.0,High,741720.0,6362630.0,Adour-Garonne,GRANDS CAUSSES,M
S05150600,2008-09-03,,,,745830.0,6362060.0,Adour-Garonne,CEVENNES,M
S05150600,2009-09-01,17.7,0.9071428571428573,Good,745830.0,6362060.0,Adour-Garonne,CEVENNES,M
S05150600,2011-08-30,20.0,1.0,High,745830.0,6362060.0,Adour-Garonne,CEVENNES,M
S05150600,2013-09-03,17.4,0.8857142857142856,Good,745830.0,6362060.0,Adour-Garonne,CEVENNES,M
S05150600,2015-09-03,17.7,0.9071428571428573,Good,745830.0,6362060.0,Adour-Garonne,CEVENNES,M
S05150600,2016-08-09,17.8,0.9142857142857144,Good,745830.0,6362060.0,Adour-Garonne,CEVENNES,M
S05150600,2018-08-23,17.9,0.9214285714285714,Good,745830.0,6362060.0,Adour-Garonne,CEVENNES,M
S05150600,2020-09-02,19.8,1.0,High,745830.0,6362060.0,Adour-Garonne,CEVENNES,M
S05150600,2022-08-30,18.8,0.9857142857142858,High,745830.0,6362060.0,Adour-Garonne,CEVENNES,M
S05150900,2007-08-08,20.0,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05150900,2008-07-04,19.9,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05150900,2009-07-07,20.0,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05150900,2010-08-04,20.0,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05150900,2011-07-11,20.0,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05150900,2011-07-19,20.0,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05150900,2012-08-01,19.9,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05150900,2013-07-08,20.0,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05150900,2013-09-05,20.0,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05150900,2014-08-07,20.0,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05150900,2014-08-21,19.9,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05150900,2015-08-05,19.8,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05150900,2015-08-31,19.9,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05150900,2016-08-03,20.0,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05150900,2016-08-16,20.0,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05150900,2017-08-08,20.0,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05150900,2018-08-07,20.0,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05150900,2019-07-24,20.0,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05150900,2020-08-13,20.0,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05150900,2021-07-27,20.0,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05150900,2022-08-08,19.8,1.0,High,765261.0,6365710.0,Adour-Garonne,CEVENNES,P
S05151000,2007-08-03,,,,747108.0,6359310.0,Adour-Garonne,CEVENNES,P
S05151000,2008-09-03,18.5,0.9357142857142857,High,747108.0,6359310.0,Adour-Garonne,CEVENNES,P
S05151000,2009-08-20,17.2,0.8714285714285713,Good,747108.0,6359310.0,Adour-Garonne,CEVENNES,P
S05151000,2010-07-24,20.0,1.0,High,747108.0,6359310.0,Adour-Garonne,CEVENNES,P
S05151000,2011-07-26,19.5,1.0,High,747108.0,6359310.0,Adour-Garonne,CEVENNES,P
S05151000,2012-07-19,19.0,1.0,High,747108.0,6359310.0,Adour-Garonne,CEVENNES,P
S05151000,2013-07-09,20.0,1.0,High,747108.0,6359310.0,Adour-Garonne,CEVENNES,P
S05151000,2014-07-21,20.0,1.0,High,747108.0,6359310.0,Adour-Garonne,CEVENNES,P
S05151000,2015-08-31,18.5,0.9642857142857144,High,747108.0,6359310.0,Adour-Garonne,CEVENNES,P
S05151000,2016-08-16,16.2,0.7999999999999999,Good,747108.0,6359310.0,Adour-Garonne,CEVENNES,P
S05151000,2017-08-17,20.0,1.0,High,747108.0,6359310.0,Adour-Garonne,CEVENNES,P
S05151000,2018-08-08,20.0,1.0,High,747108.0,6359310.0,Adour-Garonne,CEVENNES,P
S05151000,2019-08-19,17.0,0.8571428571428571,Good,747108.0,6359310.0,Adour-Garonne,CEVENNES,P
S05151000,2020-08-12,18.8,0.9857142857142858,High,747108.0,6359310.0,Adour-Garonne,CEVENNES,P
S05151000,2021-07-12,19.9,1.0,High,747108.0,6359310.0,Adour-Garonne,CEVENNES,P
S05151000,2022-08-08,16.8,0.8428571428571429,Good,747108.0,6359310.0,Adour-Garonne,CEVENNES,P
S05151100,2007-08-06,20.0,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151100,2008-07-03,19.2,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151100,2009-07-20,20.0,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151100,2010-08-03,19.6,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151100,2011-07-18,19.7,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151100,2012-07-16,19.85,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151100,2012-08-02,20.0,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151100,2013-07-09,20.0,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151100,2013-09-06,20.0,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151100,2014-07-28,20.0,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151100,2014-08-22,20.0,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151100,2015-07-06,20.0,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151100,2015-08-25,20.0,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151100,2016-08-10,20.0,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151100,2016-08-18,20.0,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151100,2017-08-09,20.0,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151100,2018-07-17,20.0,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151100,2019-08-20,20.0,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151100,2020-08-12,20.0,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151100,2021-07-20,20.0,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151100,2022-06-14,20.0,1.0,High,748862.0,6340260.0,Adour-Garonne,CEVENNES,P
S05151120,2016-08-17,20.0,1.0,High,752933.0,6356020.0,Adour-Garonne,CEVENNES,TP
S05151120,2017-08-17,20.0,1.0,High,752933.0,6356020.0,Adour-Garonne,CEVENNES,TP
S05151120,2018-08-08,20.0,1.0,High,752933.0,6356020.0,Adour-Garonne,CEVENNES,TP
S05151120,2019-08-20,19.5,1.0,High,752933.0,6356020.0,Adour-Garonne,CEVENNES,TP
S05151120,2020-08-12,19.2,1.0,High,752933.0,6356020.0,Adour-Garonne,CEVENNES,TP
S05151120,2021-07-12,19.2,1.0,High,752933.0,6356020.0,Adour-Garonne,CEVENNES,TP
S05151120,2022-08-08,19.2,1.0,High,752933.0,6356020.0,Adour-Garonne,CEVENNES,TP
S05151150,2007-08-09,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2008-07-04,19.8,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2009-07-07,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2010-08-04,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2011-06-14,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2011-07-19,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2012-07-17,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2012-08-06,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2013-07-08,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2013-08-06,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2014-08-05,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2014-08-21,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2015-07-21,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2015-08-24,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2016-08-04,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2016-08-17,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2017-10-03,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2018-07-26,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2019-08-20,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2020-07-23,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2021-07-22,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151150,2022-07-18,20.0,1.0,High,760560.0,6352370.0,Adour-Garonne,CEVENNES,TP
S05151200,2008-09-03,19.8,1.0,High,746848.0,6359950.0,Adour-Garonne,CEVENNES,P
S05151200,2009-09-01,19.9,1.0,High,746848.0,6359950.0,Adour-Garonne,CEVENNES,P
S05151200,2011-08-30,20.0,1.0,High,746848.0,6359950.0,Adour-Garonne,CEVENNES,P
S05151200,2013-09-03,20.0,1.0,High,746848.0,6359950.0,Adour-Garonne,CEVENNES,P
S05151200,2015-09-03,20.0,1.0,High,746848.0,6359950.0,Adour-Garonne,CEVENNES,P
S05151200,2016-08-16,19.9,1.0,High,746848.0,6359950.0,Adour-Garonne,CEVENNES,P
S05151200,2016-09-08,19.9,1.0,High,746848.0,6359950.0,Adour-Garonne,CEVENNES,P
S05151200,2017-08-17,19.45,1.0,High,746848.0,6359950.0,Adour-Garonne,CEVENNES,P
S05151200,2017-09-08,19.0,1.0,High,746848.0,6359950.0,Adour-Garonne,CEVENNES,P
S05151200,2018-08-08,20.0,1.0,High,746848.0,6359950.0,Adour-Garonne,CEVENNES,P
S05151200,2018-08-23,19.6,1.0,High,746848.0,6359950.0,Adour-Garonne,CEVENNES,P
S05151200,2019-08-19,19.7,1.0,High,746848.0,6359950.0,Adour-Garonne,CEVENNES,P
S05151200,2020-08-12,20.0,1.0,High,746848.0,6359950.0,Adour-Garonne,CEVENNES,P
S05151200,2020-09-02,20.0,1.0,High,746848.0,6359950.0,Adour-Garonne,CEVENNES,P
S05151200,2021-07-12,19.933333333333334,1.0,High,746848.0,6359950.0,Adour-Garonne,CEVENNES,P
S05151200,2022-08-08,19.866666666666667,1.0,High,746848.0,6359950.0,Adour-Garonne,CEVENNES,P
S05151200,2022-08-29,19.8,1.0,High,746848.0,6359950.0,Adour-Garonne,CEVENNES,P
S05151975,2009-07-07,14.9,0.8128654970760233,Good,543546.0,6327980.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151975,2010-07-05,13.8,0.7485380116959064,Moderate,543546.0,6327980.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151975,2011-09-14,14.2,0.7719298245614034,Moderate,543546.0,6327980.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151975,2012-09-05,14.5,0.7894736842105262,Good,543546.0,6327980.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151975,2013-10-21,14.3,0.7777777777777778,Moderate,543546.0,6327980.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151975,2014-07-16,14.7,0.8011695906432748,Good,543546.0,6327980.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151975,2015-08-04,14.0,0.7602339181286549,Moderate,543546.0,6327980.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151975,2016-09-26,14.55,0.7923976608187133,Good,543546.0,6327980.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151975,2017-08-15,15.1,0.8245614035087718,Good,543546.0,6327980.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151975,2018-09-11,14.0,0.7602339181286549,Moderate,543546.0,6327980.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151975,2019-06-06,13.7,0.7426900584795321,Moderate,543546.0,6327980.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151975,2020-07-31,12.9,0.695906432748538,Moderate,543546.0,6327980.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151975,2021-08-30,13.5,0.7309941520467835,Moderate,543546.0,6327980.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151975,2022-08-08,15.0,0.8187134502923976,Good,543546.0,6327980.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151978,2013-10-21,13.8,0.7485380116959064,Moderate,540948.0,6326440.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151978,2014-07-16,14.9,0.8128654970760233,Good,540948.0,6326440.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151978,2015-08-04,12.0,0.6432748538011696,Moderate,540948.0,6326440.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151978,2016-09-26,14.6,0.7953216374269005,Good,540948.0,6326440.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151978,2017-08-15,15.3,0.8362573099415205,Good,540948.0,6326440.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151978,2018-09-11,14.3,0.7777777777777778,Moderate,540948.0,6326440.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151978,2019-06-06,13.4,0.7251461988304093,Moderate,540948.0,6326440.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151978,2020-07-31,13.4,0.7251461988304093,Moderate,540948.0,6326440.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151978,2021-08-30,14.5,0.7894736842105262,Good,540948.0,6326440.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151978,2022-08-08,14.7,0.8011695906432748,Good,540948.0,6326440.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151982,2014-07-16,10.4,0.5497076023391813,Poor,542815.0,6325130.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151982,2015-08-04,12.7,0.6842105263157894,Moderate,542815.0,6325130.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151982,2017-06-12,13.2,0.7134502923976607,Moderate,542815.0,6325130.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151982,2018-06-26,14.5,0.7894736842105262,Good,542815.0,6325130.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151982,2019-05-27,14.3,0.7777777777777778,Moderate,542815.0,6325130.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151982,2020-05-27,14.6,0.7953216374269005,Good,542815.0,6325130.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151982,2021-06-04,15.2,0.830409356725146,Good,542815.0,6325130.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151982,2022-06-08,15.2,0.830409356725146,Good,542815.0,6325130.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151990,2014-07-16,,,,539379.0,6321150.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151990,2015-09-24,13.8,0.7485380116959064,Moderate,539379.0,6321150.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151990,2017-06-12,15.9,0.871345029239766,Good,539379.0,6321150.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151990,2018-06-26,9.8,0.5146198830409356,Poor,539379.0,6321150.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151990,2019-05-27,19.5,1.0,High,539379.0,6321150.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151990,2020-05-27,14.4,0.783625730994152,Good,539379.0,6321150.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151990,2021-06-04,17.4,0.95906432748538,High,539379.0,6321150.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151990,2022-06-08,15.8,0.8654970760233918,Good,539379.0,6321150.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151993,2014-07-16,14.8,0.8070175438596491,Good,537473.0,6319960.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151993,2015-09-24,14.8,0.8070175438596491,Good,537473.0,6319960.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151993,2016-09-26,14.2,0.7719298245614034,Moderate,537473.0,6319960.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151993,2017-08-15,13.9,0.7543859649122806,Moderate,537473.0,6319960.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151993,2018-09-11,14.2,0.7719298245614034,Moderate,537473.0,6319960.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151993,2019-06-06,17.5,0.9649122807017544,High,537473.0,6319960.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151993,2020-07-31,16.2,0.8888888888888887,Good,537473.0,6319960.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151993,2021-08-30,15.3,0.8362573099415205,Good,537473.0,6319960.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151993,2022-08-09,15.3,0.8362573099415205,Good,537473.0,6319960.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151994,2012-06-28,15.5,0.8479532163742689,Good,535131.0,6319480.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151994,2013-10-21,14.8,0.8070175438596491,Good,535131.0,6319480.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151994,2014-07-16,11.6,0.6198830409356725,Moderate,535131.0,6319480.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151994,2015-08-04,13.6,0.7368421052631579,Moderate,535131.0,6319480.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151994,2016-09-26,15.2,0.830409356725146,Good,535131.0,6319480.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151994,2017-08-15,14.7,0.8011695906432748,Good,535131.0,6319480.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151994,2018-09-11,9.4,0.4912280701754386,Poor,535131.0,6319480.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151994,2019-06-06,14.2,0.7719298245614034,Moderate,535131.0,6319480.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151994,2020-07-31,14.3,0.7777777777777778,Moderate,535131.0,6319480.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151994,2021-08-30,13.5,0.7309941520467835,Moderate,535131.0,6319480.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05151994,2022-08-09,14.9,0.8128654970760233,Good,535131.0,6319480.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05152000,2007-09-08,10.7,0.567251461988304,Moderate,546032.0,6326710.0,Adour-Garonne,COTEAUX AQUITAINS,TG
S05152000,2008-07-10,8.4,0.4327485380116959,Poor,546032.0,6326710.0,Adour-Garonne,COTEAUX AQUITAINS,TG
S05152000,2009-06-27,12.5,0.6725146198830408,Moderate,546032.0,6326710.0,Adour-Garonne,COTEAUX AQUITAINS,TG
S05152000,2010-08-03,12.0,0.6432748538011696,Moderate,546032.0,6326710.0,Adour-Garonne,COTEAUX AQUITAINS,TG
S05152000,2011-09-14,10.7,0.567251461988304,Moderate,546032.0,6326710.0,Adour-Garonne,COTEAUX AQUITAINS,TG
S05152000,2012-10-11,10.8,0.5730994152046783,Moderate,546032.0,6326710.0,Adour-Garonne,COTEAUX AQUITAINS,TG
S05152000,2013-10-21,14.1,0.7660818713450291,Moderate,546032.0,6326710.0,Adour-Garonne,COTEAUX AQUITAINS,TG
S05152000,2014-09-23,13.9,0.7543859649122806,Moderate,546032.0,6326710.0,Adour-Garonne,COTEAUX AQUITAINS,TG
S05152000,2015-08-20,12.4,0.6666666666666666,Moderate,546032.0,6326710.0,Adour-Garonne,COTEAUX AQUITAINS,TG
S05152000,2016-09-26,11.6,0.6198830409356725,Moderate,546032.0,6326710.0,Adour-Garonne,COTEAUX AQUITAINS,TG
S05152000,2017-09-07,12.9,0.695906432748538,Moderate,546032.0,6326710.0,Adour-Garonne,COTEAUX AQUITAINS,TG
S05152000,2018-09-11,12.8,0.6900584795321637,Moderate,546032.0,6326710.0,Adour-Garonne,COTEAUX AQUITAINS,TG
S05152000,2019-09-27,12.3,0.6608187134502924,Moderate,546032.0,6326710.0,Adour-Garonne,COTEAUX AQUITAINS,TG
S05152000,2020-07-31,14.2,0.7719298245614034,Moderate,546032.0,6326710.0,Adour-Garonne,COTEAUX AQUITAINS,TG
S05152000,2021-08-30,12.8,0.6900584795321637,Moderate,546032.0,6326710.0,Adour-Garonne,COTEAUX AQUITAINS,TG
S05152000,2022-08-08,12.8,0.6900584795321637,Moderate,546032.0,6326710.0,Adour-Garonne,COTEAUX AQUITAINS,TG
S05152550,2013-10-22,14.7,0.8011695906432748,Good,532236.0,6302870.0,Adour-Garonne,COTEAUX AQUITAINS,P
S05152550,2014-07-16,15.3,0.8362573099415205,Good,532236.0,6302870.0,Adour-Garonne,COTEAUX AQUITAINS,P
S05152550,2015-08-04,15.350000000000001,0.8391812865497076,Good,532236.0,6302870.0,Adour-Garonne,COTEAUX AQUITAINS,P
S05152550,2016-09-26,15.4,0.8421052631578947,Good,532236.0,6302870.0,Adour-Garonne,COTEAUX AQUITAINS,P
S05152550,2017-09-07,13.8,0.7485380116959064,Moderate,532236.0,6302870.0,Adour-Garonne,COTEAUX AQUITAINS,P
S05152550,2018-09-11,14.2,0.7719298245614034,Moderate,532236.0,6302870.0,Adour-Garonne,COTEAUX AQUITAINS,P
S05152550,2019-06-05,15.2,0.830409356725146,Good,532236.0,6302870.0,Adour-Garonne,COTEAUX AQUITAINS,P
S05152550,2020-07-30,15.8,0.8654970760233918,Good,532236.0,6302870.0,Adour-Garonne,COTEAUX AQUITAINS,P
S05152550,2021-06-11,15.5,0.8479532163742689,Good,532236.0,6302870.0,Adour-Garonne,COTEAUX AQUITAINS,P
S05152550,2022-08-09,15.1,0.8245614035087718,Good,532236.0,6302870.0,Adour-Garonne,COTEAUX AQUITAINS,P
S05152555,2013-10-22,15.7,0.8596491228070174,Good,535667.0,6296750.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05152555,2014-07-16,16.2,0.8888888888888887,Good,535667.0,6296750.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05152555,2016-06-29,15.8,0.8654970760233918,Good,535667.0,6296750.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05152555,2017-06-12,16.0,0.8771929824561403,Good,535667.0,6296750.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05152555,2018-06-26,14.1,0.7660818713450291,Moderate,535667.0,6296750.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05152555,2019-05-27,16.6,0.912280701754386,Good,535667.0,6296750.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05152555,2020-05-27,15.6,0.8538011695906432,Good,535667.0,6296750.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05152555,2021-06-04,16.3,0.8947368421052632,Good,535667.0,6296750.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05152555,2022-06-08,16.1,0.8830409356725146,Good,535667.0,6296750.0,Adour-Garonne,COTEAUX AQUITAINS,TP
S05153000,2007-09-08,14.0,0.7602339181286549,Moderate,549220.0,6321070.0,Adour-Garonne,COTEAUX AQUITAINS,M
S05153000,2008-07-10,15.6,0.8538011695906432,Good,549220.0,6321070.0,Adour-Garonne,COTEAUX AQUITAINS,M
S05153000,2009-06-27,13.8,0.7485380116959064,Moderate,549220.0,6321070.0,Adour-Garonne,COTEAUX AQUITAINS,M
S05153000,2010-08-03,15.1,0.8245614035087718,Good,549220.0,6321070.0,Adour-Garonne,COTEAUX AQUITAINS,M
S05153000,2011-09-14,14.95,0.8157894736842104,Good,549220.0,6321070.0,Adour-Garonne,COTEAUX AQUITAINS,M
S05153000,2012-10-17,14.8,0.8070175438596491,Good,549220.0,6321070.0,Adour-Garonne,COTEAUX AQUITAINS,M
S05153000,2013-10-21,14.8,0.8070175438596491,Good,549220.0,6321070.0,Adour-Garonne,COTEAUX AQUITAINS,M
S05153000,2014-07-15,14.7,0.8011695906432748,Good,549220.0,6321070.0,Adour-Garonne,COTEAUX AQUITAINS,M
